x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
-0.9886056934773094,0.7590215866429367,0.04701612970185234,0.15347755224334575,1.3252640523788077,-0.2978837813146529,-0.5159859003619162,0.6808677941875395,-1.4435183741539062,-0.35789039543871315,-0.19098942024784082,0.335437075179618,-0.9941383306785678,0.5545595036881018,2.8959516706195787,1.103528947235693,-1.2627121325406898,-0.432562976601051,-0.4591371306020903,1.4217551294014943,-0.03718823303749678,0.4558656421099428,0.05378716659640268,0.32635021393999497,-1.5913108969018035,1.6170399106118505,-1.405659246409927,0.041278463554910445,-0.8723911236413114,0.24719703420865552,0.1345173368165557,-1.1890440662995256,-1.1360812102120474,-1.0209087930977563,0.16214024627900336,0.3386135787187482,-0.8874565302722337,-2.0830137877092727,1.1392751832638166,0.9523030167000593,0.8124660248488128,0.43097928863329177
-1.816720817580552,0.42241470629111194,0.0638960230845182,0.9584297493238391,-1.2326287169352397,0.12770939197136486,-1.0850980967217192,-1.287415913860736,0.5823460460466524,0.202101651399216,-0.027150836941263513,0.6712144486511512,-0.04038980156985645,0.913972182976413,-0.3353672938618635,-0.4998771760772599,0.4256348225652097,-1.880275106057116,-0.18801110880496982,0.6746818689708718,-0.9757136290651268,0.8947572977367775,0.27337173488674904,-1.3924400774284629,-0.4705745783438303,-0.4567564930950834,-0.6161413311271265,-1.116699315212902,0.11722021473511844,0.5285405063922595,-0.1584007343924031,-0.049394714341857555,1.8311485697043965,-1.2441208558831605,0.23579506481751283,-1.076122648392862,-0.7410198586969626,-0.7581485620371659,-2.651501260901259,-1.149663733799258,0.595414329705379,-0.3031932957595791
-0.851554382615903,-0.7119504804945375,0.9078906922178139,-0.3831572458103167,-1.2326287169352397,2.2463699599448512,-0.7071585907609175,0.2180848525247276,-0.18146546682504383,0.8762503654889927,-0.555118902967644,-0.42166235229000076,0.4047445708036559,-0.20018341003957113,0.4476096432227782,-0.9494430419550137,-0.24297861281532226,-0.271377197695829,2.425649174308986,1.7187915570596006,-0.5389089969247423,1.360468846458437,1.7258183254109989,0.1328700155902635,0.5371326313319785,-0.8501007560914502,0.369327740967199,1.074212186446103,0.6760060397219921,-1.6358261702956325,-0.44143349644244784,0.3467345652635578,1.3369525563401266,-0.8472029364005156,0.08009989109904503,0.04484447743267129,0.09850377210439455,0.07149777387352682,-0.28914065226941443,0.4034504151807625,-0.7041925078392497,0.5186151252203023
-0.9383729036912447,0.42241470629111194,-0.661939392370116,1.7633819464043328,0.30469067472320305,-0.5197201710305245,-0.30165454575481065,-1.566567073695802,0.04200978163585453,0.8079483314817684,-0.9941835887370098,1.4431265027621623,-1.1428135625645972,0.14878699166066375,-0.30547339116505506,-1.9612624057436348,-0.7793804766035244,0.2913823819853519,0.8705450169058496,1.3144732936335601,0.6558405635685747,0.5713236413151936,-0.20315029557096725,0.7277219116702817,0.36041700422854955,0.1567138690762373,-1.189535704459418,-0.680186477904059,-1.3067706738598899,1.2277083838210858,0.9412586516108635,0.10755602161707147,1.368443247700234,0.7054263898351574,1.3927384384763744,1.3729182276379268,0.24405264879020935,-1.4748866688474662,1.7207655213847806,-0.44782936046541644,0.8875017815406505,-1.089243954270369
-0.8875593880116968,-0.3854418065532675,0.0638960230845182,0.9584297493238391,-1.2326287169352397,0.12770939197136486,-1.2004405038004398,0.7832819308368743,0.3618419460521858,-1.603333923667636,1.2721202811003887,-0.3642809912724148,1.19810444742256,-0.7213574825909953,1.1169479194687078,-1.27565586154009,-1.5796326188339394,-0.7527570817007733,0.5617634925421882,-0.5471644058228557,0.9935755698032798,-1.5581979999010793,0.11730719055620026,-1.2319928444257173,-0.6636917349413815,-2.1711185637551433,-0.3612714176468689,-0.5941198603483527,-0.10916241509616056,-0.49482788809491235,0.8003862726037736,0.47429539404024235,0.9011978862150759,-1.2262420670054275,0.04347561292486418,-2.0349283867387484,0.5327029242654686,-0.21755671392394738,0.04642634476289795,-0.2258260774472263,1.5168892729859915,0.02904304002176074
0.15135923542497745,-0.8179816478053623,1.431167387080457,-0.919792043863979,1.3252640523788077,1.1022811078436503,-0.019362266242742187,-0.31056990872157003,0.8537146223048301,-2.3620518728951403,0.6678133415007244,0.8982881506394688,1.196838724663196,1.2012930968520998,-0.40022329488848146,2.7565515045805515,-0.622309834401157,-0.6440233799479591,0.5497101325213524,-0.2558520843546285,-0.030286090857268185,1.8503823230395886,-1.1744937624842653,1.0985511404699737,1.541365785730528,-0.849866785782212,0.7910957310229854,-0.5916875039689045,-0.652873438258256,-0.6814600901890114,-0.6130778427105046,-1.2256053810929481,-0.8078840407600871,1.136572859432794,1.1868073555609433,-0.2315996346709295,-0.6551745090824438,-0.28329950118717084,-0.19667216662865636,0.4712826298444424,-0.8652470097688971,0.11931499875979841
0.5594643570684238,-0.7119504804945375,0.4352536775031683,-1.18810944289081,-1.2326287169352397,-0.5131401808365799,0.340370564189367,0.655324411572857,-0.8097720181719122,-0.7017001080088032,-0.9107760160783543,0.9683438281306687,-0.09737647797397898,0.05188520391589373,-0.4171530867800366,-0.5972382589107349,-2.1872694021480603,-0.6068398176750661,2.3983416724732716,1.2471956961116206,0.22978971602563006,-0.5557103075411619,-0.7221693158206326,-0.8698462281659348,-0.5896215111018479,-0.904654057833851,-0.6130405367135352,1.1630694550832692,-0.29235676062851024,-1.6648385641273988,-0.5953825323216879,-2.254736853368929,0.4086256752596024,0.24375579495316346,0.8408004912373079,0.16120854640955784,-0.8111535044447917,-0.6291459783291037,-0.13834788881934257,0.3057207147336352,0.0262561962202045,1.3794321123566065
1.3004705971495871,0.42241470629111194,-1.1683361938500934,-0.919792043863979,-1.2326287169352397,-0.794676817879246,-0.96323098219904,-0.5374673596707467,-1.4670506686685039,1.6519032758656664,-1.0526780309903387,0.05662742636035615,0.6143474053367289,-0.5325892467204827,0.6629792901121191,1.4835404211378014,0.3547418232210348,-0.039941654446075926,0.45732077711799984,-0.41713226447331414,-0.7745763554612457,0.7050400436561112,1.0277114584330838,-0.10210482088635474,0.39595058056219395,1.0178385504286587,-0.8261283576546239,-1.230415937561634,0.2653804692429815,0.09839816522113042,1.3034573670651945,-0.09350788536062225,0.11862213605253825,-0.8304050862448435,-2.0491660534514766,-0.6240895891039918,-0.5645215525462615,0.045258836552329186,-0.2219678740214325,0.3110946934861289,-1.478161103832072,1.7480910101587357
1.1227684737445411,-0.6547273108347272,-0.03738333721147722,-0.3831572458103167,-1.2326287169352397,-0.41571781617553194,1.113922585980571,0.32864340325320957,-0.10389623740171973,0.23507284401303202,0.4271992934308647,-0.08466646591768191,-1.2186010577129318,-0.45745347648585283,-0.02175277324695579,-0.5207168343432081,-0.07532718323376987,-0.8184383027568224,0.6550739061247415,-0.07517516533240393,-0.4811593761041404,-2.8406112439564155,-0.549455679907358,-0.8669870868111393,2.044500667891229,-0.5129362258672732,1.1670983072957652,0.3064827585721776,-0.7218852535386684,0.07801831700162536,0.5192093299136951,-1.1163698576796803,0.4983951403187752,1.1042440337065826,-0.142287565948552,0.8811907049504192,0.3262856034698523,0.0023680860566782586,0.16635333368838984,0.5483491418003782,0.9509093559103359,-0.22653177362877353
0.47932418376811115,-0.7557093749402747,-0.661939392370116,1.7633819464043328,1.3252640523788077,-0.5395416046310789,-1.586105426024103,1.0540719714289732,-0.8229133918953492,-0.15175278026656777,-0.6888383390020311,0.8720104110241527,0.5718737915999003,1.8182728194457545,-0.684637128410053,1.0219885317177693,-1.3056851977395845,-1.2448939231168792,-0.6134789906286462,-0.44896796452796506,-0.4064530448710383,2.463474026205028,-1.8451281717631147,-0.32813564689590474,1.772736171478005,-0.9029009407892185,-0.5181585657318261,0.17489019186928284,0.8158141549445334,0.3508226262033988,-0.4773831089307674,-0.11082526671901644,1.6095897047689092,-0.5757101285472878,-0.6434610805898245,-0.11530495363748676,0.21492167198502724,-0.8079291044415288,0.13330921229332438,0.5234442373695987,1.8429670092225396,-0.6719664776506167
1.4218423088870165,0.42241470629111194,-1.1683361938500934,-0.919792043863979,0.30469067472320305,-0.7983970117723538,-0.39179465902542726,-1.979699319154182,0.42498141556926194,-0.15588861017123676,-1.1982992292749903,-1.8036553272605822,-0.1283100209586086,0.5079586137714117,-2.166817125666372,-0.5943379219758554,-0.1973940413636304,1.5432298240611544,-0.018690512843966216,0.4173342819318274,0.5237264499251274,-1.1663394570332077,0.5626750361840341,0.963418410273065,-0.20051022771229385,-0.5129664854074181,0.19539482644023393,0.6873572758093077,0.15688303751486501,0.6406465242071746,-1.2983585806618696,0.36204924562687085,-0.5878588445376678,-0.3805684231007133,1.6842156798435557,1.5425862497683476,0.8435761407909007,-0.051875305251804844,-1.0268096579088601,0.9341955392805796,1.9200278909106212,-1.0453707944891366
